Source,CH1,CH2
 0.00091999994,3.60000,2.24000
 0.00096000000,3.20000,2.28000
 0.00099999994,3.60000,2.22000
 0.00104000000,4.00000,2.28000
 0.00108000000,3.60000,2.28000
 0.00112000000,4.00000,2.28000
 0.00116000000,4.00000,2.24000
 0.00120000000,3.20000,2.26000
 0.00124000000,3.60000,2.28000
 0.00128000000,4.80000,2.26000
 0.00131999988,4.00000,2.30000
 0.00136000000,4.40000,2.22000
 0.00140000000,4.80000,2.26000
 0.00144000000,4.40000,2.26000
 0.00148000000,4.40000,2.24000
 0.00151999988,4.40000,2.22000
 0.00156000000,5.20000,2.26000
 0.00160000000,4.80000,2.26000
 0.00163999988,4.00000,2.28000
 0.00168000000,4.80000,2.24000
 0.00172000000,4.40000,2.30000
 0.00176000000,4.80000,2.24000
 0.00180000000,4.40000,2.30000
 0.00183999988,4.40000,2.24000
 0.00188000000,4.40000,2.24000
 0.00192000000,4.80000,2.26000
 0.00196000000,4.40000,2.26000
 0.00199999984,5.60000,2.28000
 0.00204000000,4.00000,2.28000
 0.00208000000,4.80000,2.22000
 0.00211999984,4.40000,2.32000
 0.00215999984,5.20000,2.28000
 0.00220000000,5.20000,2.30000
 0.00224000000,5.60000,2.30000
 0.00227999984,4.80000,2.26000
 0.00232000000,5.20000,2.28000
 0.00236000000,5.20000,2.26000
 0.00239999984,6.00000,2.30000
 0.00244000000,5.20000,2.26000
 0.00248000000,6.40000,2.26000
 0.00251999984,5.60000,2.28000
 0.00256000000,6.40000,2.28000
 0.00260000000,5.20000,2.32000
 0.00264000000,5.60000,2.30000
 0.00268000000,4.80000,2.30000
 0.00272000000,6.00000,2.28000
 0.00275999969,5.60000,2.30000
 0.00280000000,6.00000,2.24000
 0.00284000000,5.60000,2.30000
 0.00288000000,5.60000,2.26000
 0.00292000000,5.60000,2.30000
 0.00296000000,6.00000,2.28000
 0.00300000000,5.60000,2.28000
 0.00304000000,6.40000,2.24000
 0.00308000000,5.60000,2.30000
 0.00312000000,6.80000,2.28000
 0.00316000000,6.80000,2.32000
 0.00320000000,6.00000,2.28000
 0.00324000000,5.60000,2.26000
 0.00327999969,6.40000,2.28000
 0.00332000000,6.40000,2.32000
 0.00336000000,6.00000,2.28000
 0.00339999969,6.80000,2.26000
 0.00344000000,6.00000,2.30000
 0.00348000000,6.80000,2.28000
 0.00352000000,6.80000,2.28000
 0.00356000000,6.80000,2.28000
 0.00360000000,6.40000,2.30000
 0.00364000000,6.80000,2.28000
 0.00368000000,6.80000,2.30000
 0.00372000000,6.80000,2.26000
 0.00376000000,6.80000,2.28000
 0.00379999969,6.80000,2.30000
 0.00384000000,6.40000,2.28000
 0.00388000000,7.20000,2.28000
 0.00392000000,6.80000,2.28000
 0.00396000000,6.80000,2.26000
 0.00399999969,6.80000,2.30000
 0.00404000000,6.80000,2.32000
 0.00408000000,8.00000,2.28000
 0.00411999969,7.20000,2.30000
 0.00416000000,7.20000,2.30000
 0.00420000000,7.20000,2.30000
 0.00423999969,7.20000,2.28000
 0.00428000000,6.80000,2.28000
 0.00431999969,7.20000,2.24000
 0.00435999969,7.20000,2.34000
 0.00440000000,7.20000,2.28000
 0.00443999969,7.20000,2.26000
 0.00448000000,7.20000,2.28000
 0.00452000000,7.20000,2.26000
 0.00455999969,7.60000,2.30000
 0.00460000000,7.20000,2.32000
 0.00464000000,8.00000,2.28000
 0.00467999969,7.60000,2.24000
 0.00472000000,7.60000,2.28000
 0.00476000000,7.20000,2.30000
 0.00479999969,8.40000,2.24000
 0.00484000000,8.40000,2.32000
 0.00488000000,8.00000,2.30000
 0.00491999969,7.60000,2.30000
 0.00496000000,7.60000,2.30000
 0.00500000000,8.00000,2.30000
 0.00503999969,8.40000,2.30000
 0.00508000000,8.00000,2.30000
 0.00512000000,8.00000,2.28000
 0.00515999969,7.60000,2.28000
 0.00520000000,8.80000,2.30000
 0.00524000000,8.00000,2.32000
 0.00528000000,8.00000,2.32000
 0.00532000000,8.40000,2.36000
 0.00536000000,8.40000,2.28000
 0.00539999938,8.80000,2.28000
 0.00544000000,8.80000,2.30000
 0.00548000000,8.40000,2.30000
 0.00551999938,8.80000,2.24000
 0.00556000000,8.40000,2.32000
 0.00560000000,9.20000,2.30000
 0.00563999938,8.80000,2.32000
 0.00568000000,8.80000,2.30000
 0.00572000000,8.40000,2.30000
 0.00576000000,8.40000,2.26000
 0.00580000000,9.20000,2.32000
 0.00584000000,8.80000,2.26000
 0.00588000000,8.40000,2.30000
 0.00592000000,9.60000,2.28000
 0.00596000000,8.80000,2.30000
 0.00600000000,9.20000,2.26000
 0.00604000000,9.60000,2.26000
 0.00608000000,8.80000,2.26000
 0.00612000000,8.80000,2.24000
 0.00616000000,9.60000,2.28000
 0.00620000000,10.00000,2.24000
 0.00624000000,8.80000,2.30000
 0.00628000000,8.80000,2.26000
 0.00632000000,9.60000,2.30000
 0.00636000000,9.60000,2.28000
 0.00640000000,9.60000,2.30000
 0.00643999938,10.00000,2.30000
 0.00648000000,9.60000,2.30000
 0.00652000000,9.20000,2.30000
 0.00655999938,9.60000,2.30000
 0.00660000000,10.00000,2.28000
 0.00664000000,9.60000,2.26000
 0.00667999938,10.00000,2.28000
 0.00672000000,9.20000,2.30000
 0.00676000000,9.20000,2.28000
 0.00679999938,10.00000,2.28000
 0.00684000000,9.20000,2.30000
 0.00688000000,10.40000,2.26000
 0.00691999938,9.60000,2.30000
 0.00696000000,10.00000,2.30000
 0.00700000000,10.00000,2.22000
 0.00704000000,10.40000,2.28000
 0.00708000000,10.00000,2.28000
 0.00712000000,10.00000,2.30000
 0.00716000000,10.00000,2.28000
 0.00720000000,10.80000,2.24000
 0.00724000000,10.40000,2.26000
 0.00728000000,10.40000,2.32000
 0.00732000000,10.40000,2.28000
 0.00736000000,10.80000,2.30000
 0.00740000000,10.40000,2.26000
 0.00744000000,10.00000,2.28000
 0.00747999938,10.00000,2.30000
 0.00752000000,10.40000,2.28000
 0.00756000000,10.40000,2.28000
 0.00759999938,10.80000,2.26000
 0.00764000000,10.40000,2.32000
 0.00768000000,11.20000,2.24000
 0.00771999938,10.40000,2.24000
 0.00776000000,11.20000,2.26000
 0.00780000000,10.40000,2.24000
 0.00784000000,11.20000,2.30000
 0.00787999938,10.80000,2.32000
 0.00792000000,11.20000,2.28000
 0.00796000000,10.80000,2.28000
 0.00799999938,11.20000,2.30000
 0.00804000000,10.40000,2.30000
 0.00808000000,11.20000,2.28000
 0.00811999938,11.60000,2.32000
 0.00816000000,11.20000,2.26000
 0.00820000000,11.60000,2.24000
 0.00823999938,11.20000,2.26000
 0.00828000000,11.20000,2.28000
 0.00832000000,11.60000,2.24000
 0.00835999938,11.20000,2.24000
 0.00840000000,11.60000,2.28000
 0.00844000000,11.60000,2.30000
 0.00847999938,11.60000,2.28000
 0.00851999938,11.60000,2.32000
 0.00856000000,11.60000,2.26000
 0.00859999938,11.20000,2.26000
 0.00863999938,11.60000,2.24000
 0.00868000000,11.60000,2.30000
 0.00871999938,11.60000,2.26000
 0.00875999938,11.60000,2.30000
 0.00880000000,11.60000,2.26000
 0.00883999938,11.20000,2.32000
 0.00887999938,12.00000,2.30000
 0.00892000000,12.00000,2.30000
 0.00896000000,11.60000,2.30000
 0.00899999938,11.60000,2.30000
 0.00904000000,12.00000,2.28000
 0.00908000000,12.40000,2.26000
 0.00911999938,12.80000,2.26000
 0.00916000000,12.00000,2.28000
 0.00920000000,12.40000,2.30000
 0.00923999938,12.00000,2.30000
 0.00928000000,12.00000,2.26000
 0.00932000000,12.00000,2.26000
 0.00935999938,12.00000,2.20000
 0.00940000000,12.40000,2.24000
 0.00944000000,12.40000,2.28000
 0.00947999938,12.00000,2.28000
 0.00952000000,12.00000,2.26000
 0.00956000000,12.40000,2.26000
 0.00959999938,12.80000,2.28000
 0.00964000000,12.00000,2.28000
 0.00968000000,13.20000,2.28000
 0.00971999938,12.80000,2.32000
 0.00976000000,12.80000,2.28000
 0.00980000000,12.80000,2.30000
 0.00983999938,13.20000,2.24000
 0.00988000000,12.40000,2.24000
 0.00992000000,12.80000,2.24000
 0.00995999938,12.80000,2.28000
 0.01000000000,12.80000,2.26000
 0.01004000000,12.80000,2.28000
 0.01007999938,12.80000,2.30000
 0.01012000000,13.20000,2.24000
 0.01016000000,13.60000,2.30000
 0.01019999938,13.20000,2.28000
 0.01024000000,13.60000,2.22000
 0.01028000000,13.60000,2.32000
 0.01031999938,13.20000,2.26000
 0.01036000000,13.60000,2.30000
 0.01040000000,13.60000,2.22000
 0.01043999938,13.60000,2.28000
 0.01048000000,13.60000,2.28000
 0.01052000000,13.60000,2.30000
 0.01056000000,13.60000,2.26000
 0.01060000000,13.60000,2.28000
 0.01064000000,14.40000,2.28000
 0.01067999875,13.60000,2.32000
 0.01072000000,14.40000,2.26000
 0.01076000000,13.60000,2.26000
 0.01079999875,13.60000,2.30000
 0.01084000000,13.60000,2.24000
 0.01088000000,13.60000,2.24000
 0.01091999875,14.00000,2.32000
 0.01096000000,14.00000,2.24000
 0.01100000000,13.60000,2.26000
 0.01103999875,13.60000,2.26000
 0.01108000000,14.40000,2.28000
 0.01112000000,14.40000,2.24000
 0.01115999875,14.80000,2.26000
 0.01120000000,14.40000,2.26000
 0.01124000000,13.60000,2.28000
 0.01127999875,14.40000,2.28000
 0.01132000000,14.00000,2.30000
 0.01136000000,15.20000,2.28000
 0.01139999875,14.80000,2.28000
 0.01144000000,14.80000,2.32000
 0.01148000000,14.40000,2.26000
 0.01152000000,14.40000,2.26000
 0.01156000000,14.80000,2.28000
 0.01160000000,14.80000,2.30000
 0.01164000000,14.80000,2.26000
 0.01168000000,15.20000,2.28000
 0.01172000000,14.80000,2.26000
 0.01176000000,14.80000,2.20000
 0.01180000000,14.80000,2.28000
 0.01184000000,14.80000,2.28000
 0.01188000000,15.20000,2.26000
 0.01192000000,14.80000,2.22000
 0.01196000000,14.80000,2.30000
 0.01200000000,14.80000,2.32000
 0.01204000000,15.20000,2.30000
 0.01208000000,15.60000,2.28000
 0.01212000000,15.20000,2.26000
 0.01216000000,16.00000,2.30000
 0.01220000000,14.80000,2.30000
 0.01224000000,15.20000,2.22000
 0.01228000000,15.20000,2.30000
 0.01232000000,15.60000,2.32000
 0.01236000000,15.20000,2.26000
 0.01240000000,15.60000,2.28000
 0.01244000000,15.20000,2.26000
 0.01248000000,16.00000,2.26000
 0.01252000000,15.20000,2.30000
 0.01256000000,16.00000,2.26000
 0.01260000000,15.60000,2.28000
 0.01264000000,15.20000,2.30000
 0.01268000000,15.20000,2.24000
 0.01272000000,16.00000,2.28000
 0.01275999875,15.20000,2.26000
 0.01280000000,16.40000,2.30000
 0.01284000000,16.00000,2.24000
 0.01287999875,16.00000,2.30000
 0.01292000000,15.60000,2.26000
 0.01296000000,16.40000,2.26000
 0.01299999875,16.40000,2.30000
 0.01304000000,16.00000,2.20000
 0.01308000000,16.00000,2.28000
 0.01311999875,16.00000,2.30000
 0.01316000000,16.40000,2.28000
 0.01320000000,16.40000,2.26000
 0.01323999875,16.40000,2.24000
 0.01328000000,16.00000,2.26000
 0.01332000000,16.00000,2.28000
 0.01335999875,16.00000,2.28000
 0.01340000000,16.80000,2.28000
 0.01344000000,16.00000,2.24000
 0.01347999875,16.00000,2.26000
 0.01352000000,16.80000,2.30000
 0.01356000000,16.40000,2.28000
 0.01359999875,16.80000,2.28000
 0.01364000000,16.40000,2.24000
 0.01368000000,17.20000,2.24000
 0.01371999875,16.80000,2.28000
 0.01376000000,16.40000,2.28000
 0.01380000000,16.80000,2.26000
 0.01383999875,17.20000,2.26000
 0.01388000000,16.80000,2.26000
 0.01392000000,17.60000,2.26000
 0.01395999875,16.80000,2.26000
 0.01400000000,17.20000,2.22000
 0.01404000000,16.80000,2.28000
 0.01408000000,17.20000,2.26000
 0.01412000000,16.80000,2.30000
 0.01416000000,17.60000,2.24000
 0.01420000000,16.80000,2.28000
 0.01424000000,16.80000,2.26000
 0.01428000000,17.20000,2.24000
 0.01432000000,17.60000,2.30000
 0.01436000000,16.80000,2.28000
 0.01440000000,17.60000,2.24000
 0.01444000000,17.20000,2.30000
 0.01448000000,17.60000,2.26000
 0.01452000000,16.80000,2.26000
 0.01456000000,17.60000,2.22000
 0.01460000000,16.80000,2.28000
 0.01464000000,17.60000,2.30000
 0.01468000000,17.20000,2.26000
 0.01472000000,18.00000,2.24000
 0.01476000000,18.00000,2.28000
 0.01480000000,17.60000,2.26000
 0.01484000000,18.00000,2.26000
 0.01488000000,18.00000,2.26000
 0.01492000000,18.00000,2.28000
 0.01495999875,18.00000,2.24000
 0.01500000000,18.00000,2.24000
 0.01504000000,18.00000,2.26000
 0.01507999875,18.00000,2.28000
 0.01512000000,18.00000,2.26000
 0.01516000000,18.40000,2.24000
 0.01519999875,18.00000,2.26000
 0.01524000000,18.00000,2.30000
 0.01528000000,18.40000,2.28000
 0.01531999875,18.40000,2.30000
 0.01536000000,18.40000,2.28000
 0.01540000000,18.40000,2.26000
 0.01543999875,18.80000,2.26000
 0.01548000000,18.40000,2.26000
 0.01552000000,18.40000,2.30000
 0.01555999875,18.40000,2.30000
 0.01560000000,18.40000,2.28000
 0.01564000000,18.40000,2.30000
 0.01568000000,18.80000,2.28000
 0.01572000000,19.20000,2.32000
 0.01575999844,19.20000,2.26000
 0.01580000000,18.40000,2.32000
 0.01584000000,18.80000,2.28000
 0.01588000000,19.20000,2.28000
 0.01592000000,19.20000,2.26000
 0.01596000000,19.20000,2.28000
 0.01599999844,19.20000,2.26000
 0.01603999844,18.80000,2.30000
 0.01608000000,19.20000,2.26000
 0.01612000000,19.60000,2.32000
 0.01616000000,19.20000,2.30000
 0.01620000000,19.20000,2.26000
 0.01623999844,19.60000,2.30000
 0.01627999844,19.20000,2.28000
 0.01632000000,19.60000,2.30000
 0.01636000000,19.60000,2.22000
 0.01640000000,19.20000,2.30000
 0.01644000000,19.60000,2.26000
 0.01647999844,19.60000,2.30000
 0.01651999844,20.00000,2.30000
 0.01656000000,20.00000,2.28000
 0.01660000000,19.60000,2.28000
 0.01664000000,20.00000,2.28000
 0.01668000000,19.60000,2.24000
 0.01671999844,20.00000,2.26000
 0.01675999844,20.00000,2.26000
 0.01680000000,19.60000,2.24000
 0.01684000000,20.00000,2.28000
 0.01688000000,19.60000,2.26000
 0.01692000000,20.00000,2.24000
 0.01695999844,20.00000,2.26000
 0.01699999844,20.40000,2.30000
 0.01704000000,20.80000,2.30000
 0.01708000000,20.00000,2.30000
 0.01712000000,20.80000,2.24000
 0.01716000000,20.00000,2.24000
 0.01719999844,20.80000,2.26000
 0.01723999844,20.00000,2.30000
 0.01728000000,20.40000,2.30000
 0.01732000000,20.00000,2.26000
 0.01736000000,20.80000,2.26000
 0.01740000000,20.40000,2.28000
 0.01743999844,20.80000,2.26000
 0.01747999844,20.00000,2.26000
 0.01752000000,20.80000,2.28000
 0.01756000000,20.80000,2.28000
 0.01760000000,20.80000,2.26000
 0.01764000000,21.20000,2.24000
 0.01767999844,20.80000,2.34000
 0.01771999844,20.80000,2.28000
 0.01776000000,20.80000,2.26000
 0.01780000000,20.80000,2.30000
 0.01784000000,21.60000,2.28000
 0.01788000000,21.20000,2.26000
 0.01792000000,21.20000,2.28000
 0.01795999844,20.80000,2.24000
 0.01800000000,21.20000,2.30000
 0.01804000000,21.20000,2.32000
 0.01808000000,21.20000,2.26000
 0.01812000000,20.80000,2.26000
 0.01816000000,20.80000,2.30000
 0.01819999844,21.20000,2.26000
 0.01823999844,21.20000,2.30000
 0.01828000000,21.60000,2.26000
 0.01832000000,21.20000,2.22000
 0.01836000000,21.20000,2.30000
 0.01840000000,21.60000,2.20000
 0.01843999844,21.20000,2.28000
 0.01847999844,21.60000,2.30000
 0.01852000000,21.60000,2.30000
 0.01856000000,21.60000,2.22000
 0.01860000000,21.60000,2.26000
 0.01864000000,21.60000,2.30000
 0.01867999844,21.60000,2.28000
 0.01871999844,21.60000,2.32000
 0.01876000000,22.00000,2.22000
 0.01880000000,21.60000,2.30000
 0.01884000000,21.60000,2.26000
 0.01888000000,22.00000,2.28000
 0.01891999844,22.00000,2.28000
 0.01895999844,22.00000,2.28000
 0.01900000000,21.60000,2.26000
 0.01904000000,22.00000,2.26000
 0.01908000000,22.00000,2.26000
 0.01912000000,22.40000,2.30000
 0.01915999844,22.40000,2.28000
 0.01919999844,22.00000,2.22000
 0.01924000000,22.00000,2.32000
 0.01928000000,22.40000,2.26000
 0.01932000000,22.00000,2.26000
 0.01936000000,22.40000,2.26000
 0.01939999844,22.00000,2.28000
 0.01943999844,22.00000,2.26000
 0.01948000000,22.40000,2.22000
 0.01952000000,22.80000,2.26000
 0.01956000000,22.80000,2.24000
 0.01960000000,22.40000,2.30000
 0.01963999844,22.00000,2.30000
 0.01967999844,22.80000,2.26000
 0.01972000000,22.80000,2.28000
 0.01976000000,22.40000,2.26000
 0.01980000000,22.80000,2.24000
 0.01984000000,22.80000,2.32000
 0.01987999844,23.20000,2.28000
 0.01991999844,22.80000,2.26000
 0.01996000000,23.20000,2.26000
 0.02000000000,22.80000,2.30000
 0.02004000000,23.20000,2.24000
 0.02008000000,23.20000,2.28000
 0.02011999844,22.80000,2.28000
 0.02015999844,23.20000,2.26000
 0.02019999844,22.80000,2.32000
 0.02024000000,23.20000,2.30000
 0.02028000000,23.20000,2.28000
 0.02032000000,22.80000,2.24000
 0.02035999844,22.80000,2.24000
 0.02039999844,23.60000,2.28000
 0.02043999844,23.20000,2.24000
 0.02048000000,24.00000,2.28000
 0.02052000000,23.20000,2.26000
 0.02056000000,22.80000,2.28000
 0.02060000000,23.20000,2.26000
 0.02063999844,23.20000,2.30000
 0.02067999844,23.20000,2.26000
 0.02072000000,23.20000,2.24000
 0.02076000000,24.00000,2.24000
 0.02080000000,24.00000,2.26000
 0.02084000000,23.20000,2.30000
 0.02087999844,24.00000,2.26000
 0.02091999844,23.60000,2.30000
 0.02096000000,23.60000,2.24000
 0.02100000000,23.20000,2.30000
 0.02104000000,24.00000,2.22000
 0.02108000000,24.40000,2.24000
 0.02111999844,24.00000,2.22000
 0.02115999844,24.40000,2.28000
 0.02120000000,24.00000,2.24000
 0.02124000000,24.40000,2.28000
 0.02128000000,24.00000,2.26000
 0.02132000000,24.40000,2.24000
 0.02135999844,24.40000,2.26000
 0.02139999844,24.00000,2.28000
 0.02144000000,24.80000,2.30000
 0.02148000000,24.40000,2.26000
 0.02152000000,24.80000,2.24000
 0.02156000000,24.80000,2.24000
 0.02159999844,24.40000,2.26000
 0.02163999844,24.40000,2.28000
 0.02168000000,24.80000,2.26000
 0.02172000000,24.80000,2.24000
 0.02176000000,24.80000,2.22000
 0.02180000000,24.80000,2.28000
 0.02183999844,24.80000,2.24000
 0.02187999844,24.80000,2.28000
 0.02192000000,24.80000,2.24000
 0.02196000000,24.80000,2.24000
 0.02200000000,24.80000,2.26000
 0.02204000000,24.80000,2.26000
 0.02207999844,24.80000,2.26000
 0.02211999844,24.80000,2.26000
 0.02216000000,24.80000,2.26000
 0.02220000000,24.80000,2.28000
 0.02224000000,24.80000,2.24000
 0.02228000000,25.20000,2.24000
 0.02231999844,25.20000,2.24000
 0.02235999844,24.80000,2.28000
 0.02239999844,25.60000,2.30000
 0.02244000000,25.20000,2.28000
 0.02248000000,25.60000,2.26000
 0.02252000000,26.00000,2.24000
 0.02255999844,25.60000,2.28000
 0.02259999844,24.80000,2.24000
 0.02263999844,25.60000,2.22000
 0.02268000000,25.60000,2.28000
 0.02272000000,25.60000,2.28000
 0.02276000000,25.60000,2.26000
 0.02279999844,25.60000,2.24000
 0.02283999844,25.60000,2.30000
 0.02287999844,25.60000,2.22000
 0.02292000000,26.00000,2.24000
 0.02296000000,26.00000,2.28000
 0.02300000000,26.00000,2.26000
 0.02304000000,26.40000,2.24000
 0.02307999844,26.00000,2.28000
 0.02311999844,26.00000,2.30000
 0.02316000000,26.40000,2.24000
 0.02320000000,25.60000,2.26000
 0.02324000000,26.40000,2.26000
 0.02328000000,26.40000,2.26000
 0.02331999844,26.40000,2.26000
 0.02335999844,26.40000,2.26000
 0.02340000000,26.40000,2.24000
 0.02344000000,26.00000,2.26000
 0.02348000000,26.40000,2.26000
 0.02352000000,26.80000,2.24000
 0.02355999844,26.40000,2.26000
 0.02359999844,26.40000,2.22000
 0.02364000000,26.40000,2.28000
 0.02368000000,26.80000,2.28000
 0.02372000000,26.40000,2.28000
 0.02376000000,26.80000,2.28000
 0.02379999844,26.80000,2.26000
 0.02383999844,26.80000,2.26000
 0.02388000000,26.80000,2.26000
 0.02392000000,27.20000,2.28000
 0.02396000000,26.40000,2.30000
 0.02400000000,27.20000,2.26000
 0.02403999844,26.80000,2.30000
 0.02407999844,26.80000,2.22000
 0.02412000000,27.20000,2.28000
 0.02416000000,27.60000,2.24000
 0.02420000000,26.80000,2.26000
 0.02424000000,26.80000,2.28000
